LOOKUP_ID,LOOKUP_NAME,PARENT_ID,TYPE_ID,type_name
524661,ATGHARA,545,3,CITIES
524662,ATHPUR,545,3,CITIES
524663,ATPUKUR,545,3,CITIES
524664,ATURIA,545,3,CITIES
524665,AURAI (W.B.),545,3,CITIES
524666,AYMA BARBARIA,545,3,CITIES
524667,BAAARASAT,545,3,CITIES
524668,BACHHURKHOYAR,545,3,CITIES
524669,BADU,545,3,CITIES
524670,BAGANGRAM,545,3,CITIES
524671,BAGDAH,545,3,CITIES
524672,BAGHASTI,545,3,CITIES
524673,BAGMUNDI,545,3,CITIES
524674,BAGU,545,3,CITIES
524675,BAGUNDI,545,3,CITIES
524676,BAHITRAKUNDA,545,3,CITIES
524677,BAHURUPA,545,3,CITIES
524678,BAIKARA,545,3,CITIES
524679,BAIKUNTHAPUR (W.B.),545,3,CITIES
524680,BAISHNABNAGAR,545,3,CITIES
524681,BAITABAZAR,545,3,CITIES
524682,BAJITPUR,545,3,CITIES
524683,BAKHRABAD,545,3,CITIES
524684,BAKRA DABAR,545,3,CITIES
524685,BAKRACHAK,545,3,CITIES
524686,BAKRAHAT,545,3,CITIES
524687,BAKSHA,545,3,CITIES
524688,BAKSISPUR,545,3,CITIES
524689,BAKURPADA,545,3,CITIES
524690,BALAGARH,545,3,CITIES
524691,BALAGERIA,545,3,CITIES
524692,BALAKDIH,545,3,CITIES
524693,BALIADANGA,545,3,CITIES
524694,BALIGERIA,545,3,CITIES
524695,BALIGHAI,545,3,CITIES
524696,BALISAI,545,3,CITIES
524697,BALISHA CHOWMATHA,545,3,CITIES
524698,BALLYAGOBINDAPUR,545,3,CITIES
524699,BALTI,545,3,CITIES
524700,BAMANBARH,545,3,CITIES
524701,BAMANGACHI,545,3,CITIES
524702,BAMANGOLA,545,3,CITIES
524703,BAMANIBAD,545,3,CITIES
524704,BAMANPUKUR,545,3,CITIES
524705,BAMONGOLA,545,3,CITIES
524706,BANAMALICHATTA,545,3,CITIES
524707,BANDEL,545,3,CITIES
524708,BANDHUCHAK,545,3,CITIES
524709,BANGLANI,545,3,CITIES
524710,BANIPUR (W.B),545,3,CITIES
524711,BANISOLE,545,3,CITIES
524712,BANJHATIA,545,3,CITIES
524713,BANKIBHERI,545,3,CITIES
524714,BANKIPUT,545,3,CITIES
524715,BANSGORA BAZAR,545,3,CITIES
524716,BANSKUTHI,545,3,CITIES
524717,BARACHARA,545,3,CITIES
524718,BARATALA,545,3,CITIES
524719,BARAUDAYPUR,545,3,CITIES
524720,BARGHORAI,545,3,CITIES
524721,BARGORIA,545,3,CITIES
524722,BARHAT (W.B.),545,3,CITIES
524723,BARIDA,545,3,CITIES
524724,BARMAKHAL,545,3,CITIES
524725,BARO SUJAPUR,545,3,CITIES
524726,BARTANA,545,3,CITIES
524727,BARUNHAT,545,3,CITIES
524728,BASAK BAGAN,545,3,CITIES
524729,BASANTIA,545,3,CITIES
524730,BASUDEBBERIA,545,3,CITIES
524731,BASULI BAZAR,545,3,CITIES
524732,BATANAGAR,545,3,CITIES
524733,BATHUARY,545,3,CITIES
524734,BATTALA,545,3,CITIES
524735,BAYENDA,545,3,CITIES
524736,BEARA,545,3,CITIES
524737,BEDIADANGA,545,3,CITIES
524738,BEGUNIA (W.B.),545,3,CITIES
524739,BELEGHATA,545,3,CITIES
524740,BELGHARIA,545,3,CITIES
524741,BELMULA,545,3,CITIES
524742,BELMURI,545,3,CITIES
524743,BELPUR,545,3,CITIES
524744,BENA,545,3,CITIES
524745,BENACHAKRI,545,3,CITIES
524746,BENADIHA,545,3,CITIES
524747,BENICHAK,545,3,CITIES
524748,BERABARI,545,3,CITIES
524749,BERGOOM,545,3,CITIES
524750,BERMAJUR,545,3,CITIES
524751,BETHUADAHARI,545,3,CITIES
524752,BHADURIA,545,3,CITIES
524753,BHAGHADARI,545,3,CITIES
524754,BHAGWANPUR (W.B.),545,3,CITIES
524755,BHAJACHAULI,545,3,CITIES
524756,BHARATPUR (W.B.),545,3,CITIES
524757,BHASILA,545,3,CITIES
524758,BHASRA,545,3,CITIES
524759,BHATAR,545,3,CITIES
524760,BHATART,545,3,CITIES
524761,BHATDA,545,3,CITIES
524762,BHATER,545,3,CITIES
524763,BHAWANICHAK,545,3,CITIES
524764,BHEBIA,545,3,CITIES
524765,BHIMESWARIBAZAR,545,3,CITIES
524766,BHOJPARA,545,3,CITIES
524767,BHUNIAJIBARH,545,3,CITIES
524768,BHUPATINAGAR,545,3,CITIES
524769,BHURKUNDA,545,3,CITIES
524770,BHURULIA,545,3,CITIES
524771,BIBHISANPUR,545,3,CITIES
524772,BIDURPUR,545,3,CITIES
524773,BINANDAPUR,545,3,CITIES
524774,BIRA (W.B.),545,3,CITIES
524775,BIRBIRA,545,3,CITIES
524776,BIRPARA,545,3,CITIES
524777,BITHARI,545,3,CITIES
524778,BOALDAH,545,3,CITIES
524779,BODAI,545,3,CITIES
524780,BODHRA,545,3,CITIES
524781,BOGA,545,3,CITIES
524782,BOHARA,545,3,CITIES
524783,BOINCHI,545,3,CITIES
524784,BOINCHIGRAM,545,3,CITIES
524785,BOLKHUSDA,545,3,CITIES
524786,BONAI,545,3,CITIES
524787,BONGAON,545,3,CITIES
524788,BONPURA,545,3,CITIES
524789,BORAH,545,3,CITIES
524790,BORAI,545,3,CITIES
524791,BORJORA,545,3,CITIES
524792,BOWTHAKURANI,545,3,CITIES
524793,BOYERMARI,545,3,CITIES
524794,BOYRA,545,3,CITIES
524795,BRAHAMANKHALISA,545,3,CITIES
524796,BRAJABALLAVEPUR,545,3,CITIES
524797,BULAKIPUR,545,3,CITIES
524798,BULBULCHANDI,545,3,CITIES
524799,BUNDWAN,545,3,CITIES
524800,BURUJ,545,3,CITIES
524801,CHAITA,545,3,CITIES
524802,CHAITAL,545,3,CITIES
524803,CHAK ISLAMPUR,545,3,CITIES
524804,CHAKLA,545,3,CITIES
524805,CHAKMAHIMA,545,3,CITIES
524806,CHAKPATLI,545,3,CITIES
524807,CHANCHAL,545,3,CITIES
524808,CHANDIPUR (W.B.),545,3,CITIES
524809,CHANDKURI-BATIKATI,545,3,CITIES
524810,CHAPRA (W.B.),545,3,CITIES
524811,CHARALKHALI,545,3,CITIES
524812,CHARGHAT,545,3,CITIES
524813,CHARIANTATAPUR,545,3,CITIES
524814,CHATLA,545,3,CITIES
524815,CHATRA (W.B.),545,3,CITIES
524816,CHAUDACHULLI,545,3,CITIES
524817,CHAULIA,545,3,CITIES
524818,CHEKATI,545,3,CITIES
524819,CHHARAH,545,3,CITIES
524820,CHHATNA,545,3,CITIES
524821,CHHATOREKOLE,545,3,CITIES
524822,CHHATRA,545,3,CITIES
524823,CHHATRI,545,3,CITIES
524824,CHHOTO JAGULIA,545,3,CITIES
524825,CHHOTO SRIKRISHNAPUR,545,3,CITIES
524826,CHIKANPARA,545,3,CITIES
524827,CHILKIPADA,545,3,CITIES
524828,CHIMTA KACHARI,545,3,CITIES
524829,CHINGURDANIA,545,3,CITIES
524830,CHIRULIA,545,3,CITIES
524831,CHJANDPUR,545,3,CITIES
524832,CHOPRA,545,3,CITIES
524833,CHORASHI,545,3,CITIES
524834,CHOROLMONI,545,3,CITIES
524835,CHORPALIA,545,3,CITIES
524836,CHOTO SAHEBKHALI,545,3,CITIES
524837,CHOTO SEHARA,545,3,CITIES
524838,CHOTTA-CHATLA,545,3,CITIES
524839,CHOWBERIA,545,3,CITIES
524840,CHOWHATA,545,3,CITIES
524841,CHOWKI MIRDADPUR,545,3,CITIES
524842,CHUNPARA,545,3,CITIES
524843,CIRCUS AVENUE,545,3,CITIES
524844,COLONY SIMULIA,545,3,CITIES
524845,D B NAGAR,545,3,CITIES
524846,D.KALAMDAN,545,3,CITIES
524847,D.S.BONI,545,3,CITIES
524848,DAISAI,545,3,CITIES
524849,DAKHIN SANDALPUR,545,3,CITIES
524850,DAKHINBADALPUR,545,3,CITIES
524851,DALLA,545,3,CITIES
524852,DAMAIPUR,545,3,CITIES
524853,DAMODARPUR,545,3,CITIES
524854,DANADIPAYAN,545,3,CITIES
524855,DANDIRHAT,545,3,CITIES
524856,DANTAN,545,3,CITIES
524857,DARUA,545,3,CITIES
524858,DASAGRAM,545,3,CITIES
524859,DASGHARA,545,3,CITIES
524860,DASPUR,545,3,CITIES
524861,DAUDPUR,545,3,CITIES
524862,DEARA,545,3,CITIES
524863,DEBAGRAM,545,3,CITIES
524864,DEBALAYA,545,3,CITIES
524865,DEGANGA,545,3,CITIES
524866,DEKHALI,545,3,CITIES
524867,DEOTALA,545,3,CITIES
524868,DEPAL,545,3,CITIES
524869,DESHBANDHUNAGAR,545,3,CITIES
524870,DESHDATTABARH,545,3,CITIES
524871,DEULBARH,545,3,CITIES
524872,DEULPOTA KESHABCHAK,545,3,CITIES
524873,DHAKHURIA,545,3,CITIES
524874,DHALBELUN,545,3,CITIES
524875,DHALTITA,545,3,CITIES
524876,DHANGAON,545,3,CITIES
524877,DHANGARPARA,545,3,CITIES
524878,DHANGHARA,545,3,CITIES
524879,DHANIAKHALI,545,3,CITIES
524880,DHANKRABANKA,545,3,CITIES
524881,DHAPA,545,3,CITIES
524882,DHARAMBERIA,545,3,CITIES
524883,DHARAMPUKURIA,545,3,CITIES
524884,DHARAMPUR (W.B.),545,3,CITIES
524885,DHEKNAMARI,545,3,CITIES
524886,DHOLMARI,545,3,CITIES
524887,DHUBULIA,545,3,CITIES
524888,DHUCHNIKHALI,545,3,CITIES
524889,DHUIPADA,545,3,CITIES
524890,DHUMSAI,545,3,CITIES
524891,DHUTRADAHA,545,3,CITIES
524892,DIBARPANDA,545,3,CITIES
524893,DIGHA,545,3,CITIES
524894,DIGHADARI,545,3,CITIES
524895,DIGHALBAR,545,3,CITIES
524896,DIGHARI,545,3,CITIES
524897,DOBARIA,545,3,CITIES
524898,DOGACHHI,545,3,CITIES
524899,DOGACHIA,545,3,CITIES
524900,DOKRA,545,3,CITIES
524901,DOLGRAM,545,3,CITIES
524902,DUBDA,545,3,CITIES
524903,DULDULI MATHBARI,545,3,CITIES
524904,DUM DUM PARK,545,3,CITIES
524905,DUMA,545,3,CITIES
524906,DUMANDARI,545,3,CITIES
524907,DURGAMANDOP,545,3,CITIES
524908,DURIA,545,3,CITIES
524909,DURMUTH,545,3,CITIES
524910,DUTTAPARA,545,3,CITIES
524911,DUTTAPUKUR,545,3,CITIES
524912,DWARIKJUNGLE,545,3,CITIES
524913,EAST BISHNUPUR,545,3,CITIES
524914,EKARUKHI,545,3,CITIES
524915,EOJNAGAR,545,3,CITIES
524916,ERENDA,545,3,CITIES
524917,FINGAPARA,545,3,CITIES
524918,FULESWAR,545,3,CITIES
524919,FULGERIA,545,3,CITIES
524920,FULTALA,545,3,CITIES
524921,G.GHATI,545,3,CITIES
524922,GADPUKURIA,545,3,CITIES
524923,GAGANESWAR,545,3,CITIES
524924,GAIPUR,545,3,CITIES
524925,GAITA,545,3,CITIES
524926,GAJOL,545,3,CITIES
524927,GANASARISA,545,3,CITIES
524928,GANRAPOTA,545,3,CITIES
524929,GANTI,545,3,CITIES
524930,GARAKUPI,545,3,CITIES
524931,GARHBETA,545,3,CITIES
524932,GARHETA,545,3,CITIES
524933,GARIA,545,3,CITIES
524934,GARUBATHAN,545,3,CITIES
524935,GAZIPUR (W.B.),545,3,CITIES
524936,GHATBOUR,545,3,CITIES
524937,GHATIHARA,545,3,CITIES
524938,GHATPATILA,545,3,CITIES
524939,GHATUA PURUSOTTAMPUR,545,3,CITIES
524940,GHONA,545,3,CITIES
524941,GHONI,545,3,CITIES
524942,GHONZA,545,3,CITIES
524943,GHORAGHATA,545,3,CITIES
524944,GHOSALBATI,545,3,CITIES
524945,GHOSHPARA,545,3,CITIES
524946,GHOSHPUR,545,3,CITIES
524947,GOALBATHAN,545,3,CITIES
524948,GOALDAHA,545,3,CITIES
524949,GOALPOKHER,545,3,CITIES
524950,GOBILA,545,3,CITIES
524951,GOBINDAPUR (W.B.),545,3,CITIES
524952,GOBRA,545,3,CITIES
524953,GOBRAPUR,545,3,CITIES
524954,GOGHAT,545,3,CITIES
524955,GOKNA,545,3,CITIES
524956,GOKULPUR,545,3,CITIES
524957,GOLABARI (W.B.),545,3,CITIES
524958,GOMUNDA,545,3,CITIES
524959,GOPICHAK,545,3,CITIES
524960,GORIBPUR,545,3,CITIES
524961,GORIFA,545,3,CITIES
524962,GORIPUR,545,3,CITIES
524963,GOSHNA,545,3,CITIES
524964,GOTRA,545,3,CITIES
524965,GOTRI,545,3,CITIES
524966,GOURAMARI,545,3,CITIES
524967,GOURIBHOJ,545,3,CITIES
524968,GUPTIPARA,545,3,CITIES
524969,GURAP,545,3,CITIES
524970,H COLONY,545,3,CITIES
524971,HABIBPIR,545,3,CITIES
524972,HADIPUR,545,3,CITIES
524973,HAIPUR,545,3,CITIES
524974,HAKIMPUR,545,3,CITIES
524975,HALDI BARI (COOCHBEHAR),545,3,CITIES
524976,HALDI BARI (JALPAGURI),545,3,CITIES
524977,HANDLARAJGARH,545,3,CITIES
524978,HARDAMNAGAR,545,3,CITIES
524979,HARIA,545,3,CITIES
524980,HARIRAMPUR,545,3,CITIES
524981,HAROA,545,3,CITIES
524982,HASNABAD,545,3,CITIES
524983,HATBAINCHA,545,3,CITIES
524984,HATGOPALPUR,545,3,CITIES
524985,HATINDA,545,3,CITIES
524986,HATISALA,545,3,CITIES
524987,HATKURULIA,545,3,CITIES
524988,HATTHUBA,545,3,CITIES
524989,HAZINAGAR,545,3,CITIES
524990,HEMNAGAR,545,3,CITIES
524991,HEMTABAD,545,3,CITIES
524992,HGATAL,545,3,CITIES
524993,HILI,545,3,CITIES
524994,HINGALGANJ,545,3,CITIES
524995,HINGLI,545,3,CITIES
524996,HIRBANDH,545,3,CITIES
524997,HISHABI,545,3,CITIES
524998,HRIDAYPUR,545,3,CITIES
524999,HURA,545,3,CITIES
525000,HUTMURA,545,3,CITIES
525001,ICHABARI,545,3,CITIES
525002,ICHAPUR,545,3,CITIES
525003,ILSMAPUR,545,3,CITIES
525004,ILSOBAMANDALI,545,3,CITIES
525005,INDAS,545,3,CITIES
525006,INDPUR,545,3,CITIES
525007,ISWARIGACHA,545,3,CITIES
525008,ITABERIA,545,3,CITIES
525009,ITACHUNA,545,3,CITIES
525010,ITAHAR,545,3,CITIES
525011,ITINDA,545,3,CITIES
525012,JABDA,545,3,CITIES
525013,JADURHATI,545,3,CITIES
525014,JAGANNATHPUR (W.B.),545,3,CITIES
525015,JAGATDAL,545,3,CITIES
525016,JAHALDA,545,3,CITIES
525017,JAIPUR (W.B.),545,3,CITIES
525018,JALALPUR (W.B.),545,3,CITIES
525019,JALESWAR (W.B.),545,3,CITIES
525020,JAMIRAPALGARH,545,3,CITIES
525021,JAMSOLE,545,3,CITIES
525022,JAMUA SANKARPUR,545,3,CITIES
525023,JAMUALACHIMPUR,545,3,CITIES
525024,JANAPHUL,545,3,CITIES
525025,JANKA,545,3,CITIES
525026,JASAIKATI,545,3,CITIES
525027,JASTEGHORI,545,3,CITIES
525028,JENKAPUR,545,3,CITIES
525029,JEOLDANGA,545,3,CITIES
525030,JERTHAN,545,3,CITIES
525031,JESSORE ROAD,545,3,CITIES
525032,JHANJIANANKAR,545,3,CITIES
525033,JHAWA,545,3,CITIES
525034,JHAWDANGA,545,3,CITIES
525035,JHAWGERIA,545,3,CITIES
525036,JHIKRA,545,3,CITIES
525037,JHOPKHALI,545,3,CITIES
525038,JIUDARU,545,3,CITIES
525039,JOGESHGANJ,545,3,CITIES
525040,JOYGOPALPUR,545,3,CITIES
525041,JOYGRAM,545,3,CITIES
525042,JOYPUR,545,3,CITIES
525043,JUKHIA BAZAR,545,3,CITIES
525044,JUKI,545,3,CITIES
525045,JUMKI,545,3,CITIES
525046,JUNBONI,545,3,CITIES
525047,JUNE BELDA,545,3,CITIES
525048,JUNPUT,545,3,CITIES
525049,KACHDAHA,545,3,CITIES
525050,KADAMBAGACHI,545,3,CITIES
525051,KADAMPUKUR,545,3,CITIES
525052,KADAMTALA (W.B.),545,3,CITIES
525053,KAHANKIA,545,3,CITIES
525054,KAIJURI,545,3,CITIES
525055,KAIPUKURIA,545,3,CITIES
525056,KAITHORE,545,3,CITIES
525057,KAJLAGARH,545,3,CITIES
525058,KAJLI,545,3,CITIES
525059,KAKDWIP,545,3,CITIES
525060,KAKRAJIT,545,3,CITIES
525061,KALAGACHIA,545,3,CITIES
525062,KALAPATHAR,545,3,CITIES
525063,KALASBARH,545,3,CITIES
525064,KALINDI,545,3,CITIES
525065,KALITALA,545,3,CITIES
525066,KALLIGANG,545,3,CITIES
525067,KALMAPUKHURIA,545,3,CITIES
525068,KALSI (W.B),545,3,CITIES
525069,KALUPUR,545,3,CITIES
525070,KAMDEVPUR,545,3,CITIES
525071,KAMDUNI,545,3,CITIES
525072,KANDAGRAM,545,3,CITIES
525073,KANKPUL,545,3,CITIES
525074,KANKSA,545,3,CITIES
525075,KANMARI,545,3,CITIES
525076,KANPUR (W.B.),545,3,CITIES
525077,KANTABAGAN,545,3,CITIES
525078,KANTADIH,545,3,CITIES
525079,KANTAI,545,3,CITIES
525080,KANTURKA,545,3,CITIES
525081,KAPILESWARPUR,545,3,CITIES
525082,KARALDANIMAKBARH,545,3,CITIES
525083,KARNOLKORA,545,3,CITIES
525084,KARTIKKHALI,545,3,CITIES
525085,KASARIA,545,3,CITIES
525086,KASHINATHPUR,545,3,CITIES
525087,KASHIPUR (W.B.),545,3,CITIES
525088,KATHUR,545,3,CITIES
525089,KATIAHAT,545,3,CITIES
525090,KATKA DEBICHAK,545,3,CITIES
525091,KATRANKA,545,3,CITIES
525092,KAYEMGERIA,545,3,CITIES
525093,KAZIPARA,545,3,CITIES
525094,KEKAI,545,3,CITIES
525095,KESHIAPADA,545,3,CITIES
525096,KESHIARY,545,3,CITIES
525097,KESHRAMBHA,545,3,CITIES
525098,KEUNCHIA,545,3,CITIES
525099,KEUT KHALISA,545,3,CITIES
525100,KEUTGERIA,545,3,CITIES
525101,KHAGDA,545,3,CITIES
525102,KHAKURDA,545,3,CITIES
525103,KHAMARGACHI,545,3,CITIES
525104,KHANAKUL,545,3,CITIES
525105,KHANPUR (W.B.),545,3,CITIES
525106,KHAR,545,3,CITIES
525107,KHARBA,545,3,CITIES
525108,KHARUIGARH,545,3,CITIES
525109,KHARUPALA,545,3,CITIES
525110,KHASBALANDA,545,3,CITIES
525111,KHATNAGAR,545,3,CITIES
525112,KHATRA,545,3,CITIES
525113,KHEJURDA,545,3,CITIES
525114,KHEJURI,545,3,CITIES
525115,KHILKAPUR,545,3,CITIES
525116,KHOLAPOTA,545,3,CITIES
525117,KHORGACHI,545,3,CITIES
525118,KHUKURDAHA,545,3,CITIES
525119,KHULNA,545,3,CITIES
525120,KHURSHI,545,3,CITIES
525121,KHURUTIA,545,3,CITIES
525122,KILIYAGANJ,545,3,CITIES
525123,KIRTIPUR,545,3,CITIES
525124,KLIMPONG,545,3,CITIES
525125,KOILABAD,545,3,CITIES
525126,KOLANDA,545,3,CITIES
525127,KOLSUR,545,3,CITIES
525128,KONIARA,545,3,CITIES
525129,KORACHANDIGARH,545,3,CITIES
525130,KORAKATI,545,3,CITIES
525131,KOTAIGARH,545,3,CITIES
525132,KOTALPUR,545,3,CITIES
525133,KOTEPADA,545,3,CITIES
525134,KOTHABARI,545,3,CITIES
525135,KOTSHILA,545,3,CITIES
525136,KUISHGERIA,545,3,CITIES
525137,KUKAI,545,3,CITIES
525138,KULANJARA,545,3,CITIES
525139,KULDIHA,545,3,CITIES
525140,KULIA,545,3,CITIES
525141,KULIADANGA,545,3,CITIES
525142,KUMARDA,545,3,CITIES
525143,KUMARKHOLA,545,3,CITIES
525144,KUMARZOLE,545,3,CITIES
525145,KUMIRDA,545,3,CITIES
525146,KUMRA,545,3,CITIES
525147,KUNJAPUR,545,3,CITIES
525148,KUSHBASAN,545,3,CITIES
525149,KUSHIDA,545,3,CITIES
525150,KUSHMANDI,545,3,CITIES
525151,KUTKI,545,3,CITIES
525152,LABUKHALI,545,3,CITIES
525153,LAKHI,545,3,CITIES
525154,LAKSHIPUR,545,3,CITIES
525155,LAKSHMANCHAK,545,3,CITIES
525156,LALAT,545,3,CITIES
525157,LALITAPUR,545,3,CITIES
525158,LALNAGAR,545,3,CITIES
525159,LALUA,545,3,CITIES
525160,LAUDAHA,545,3,CITIES
525161,LAUDANGRI,545,3,CITIES
525162,LAUDOHA,545,3,CITIES
525163,LAUHATI,545,3,CITIES
525164,LAXMIPUL,545,3,CITIES
525165,LENGAMARA,545,3,CITIES
525166,LOHABARANCHAK,545,3,CITIES
525167,MABARAKPUR,545,3,CITIES
525168,MACHIBHANGA,545,3,CITIES
525169,MADARIHAT,545,3,CITIES
525170,MADHAVKATHI,545,3,CITIES
525171,MADIA,545,3,CITIES
525172,MAGRA,545,3,CITIES
525173,MAHANANDA PARA,545,3,CITIES
525174,MAHISADAL,545,3,CITIES
525175,MAHISAGOTE,545,3,CITIES
525176,MAISALI,545,3,CITIES
525177,MAITANA,545,3,CITIES
525178,MAJNA,545,3,CITIES
525179,MAKHALGACHA,545,3,CITIES
525180,MAKRAMPUR,545,3,CITIES
525181,MAKRAMPURBAZAR,545,3,CITIES
525182,MAL,545,3,CITIES
525183,MALANCHA,545,3,CITIES
525184,MALEKANGUMTI,545,3,CITIES
525185,MALIAPOTA,545,3,CITIES
525186,MALIKAGHERAI,545,3,CITIES
525187,MALIKANGHUMTI,545,3,CITIES
525188,MALIKAPUR,545,3,CITIES
525189,MALIOR,545,3,CITIES
525190,MALJAMUNA,545,3,CITIES
525191,MAMARI,545,3,CITIES
525192,MAMBHAGINA,545,3,CITIES
525193,MANBAZAR,545,3,CITIES
525194,MANDIRBAZAR,545,3,CITIES
525195,MANDRA,545,3,CITIES
525196,MANGLAMARO,545,3,CITIES
525197,MANGURIA,545,3,CITIES
525198,MANICKTALA,545,3,CITIES
525199,MANIHARA,545,3,CITIES
525200,MARIARY,545,3,CITIES
525201,MARISDA,545,3,CITIES
525202,MARKANDA,545,3,CITIES
525203,MASUNDA,545,3,CITIES
525204,MATELLI,545,3,CITIES
525205,MATHBARIABAD,545,3,CITIES
525206,MATHURA (W.B.),545,3,CITIES
525207,MATIA (W.B.),545,3,CITIES
525208,MATIAGHATA,545,3,CITIES
525209,MATIBARUAN,545,3,CITIES
525210,MATTELI,545,3,CITIES
525211,MAYNAGURI,545,3,CITIES
525212,MEDAKHALI,545,3,CITIES
525213,MEJHIA,545,3,CITIES
525214,MEJIA,545,3,CITIES
525215,MENKAPUR,545,3,CITIES
525216,MERUDANDI,545,3,CITIES
525217,MIAHAT,545,3,CITIES
525218,MICHEALNAGAR,545,3,CITIES
525219,MINAKHAN,545,3,CITIES
525220,MIRGODA,545,3,CITIES
525221,MIRHATI,545,3,CITIES
525222,MIRZAPUR BELDA,545,3,CITIES
525223,MODEL BELGHORIA,545,3,CITIES
525224,MOGRA.,545,3,CITIES
525225,MOHANPUR (W.B.),545,3,CITIES
525226,MOHATI,545,3,CITIES
525227,MOIYNA,545,3,CITIES
525228,MOMINPUR,545,3,CITIES
525229,MONDALPARA,545,3,CITIES
525230,MONGALGANJ,545,3,CITIES
525231,MORCHI,545,3,CITIES
525232,MOTHABARI,545,3,CITIES
525233,MOYNA,545,3,CITIES
525234,MOZAMPUR,545,3,CITIES
525235,MUDIAHAT,545,3,CITIES
525236,MUGBERIA,545,3,CITIES
525237,MURABANI,545,3,CITIES
525238,MURARDIH,545,3,CITIES
525239,MURARISAH,545,3,CITIES
525240,MURIGHATA,545,3,CITIES
525241,MURISAI,545,3,CITIES
525242,MUSTAFAPUR,545,3,CITIES
525243,N.C.PUKUR,545,3,CITIES
525244,NAAHATA,545,3,CITIES
525245,NABAPALLY,545,3,CITIES
525246,NACHINDA,545,3,CITIES
525247,NAGRAKATA,545,3,CITIES
525248,NAGRIPADA,545,3,CITIES
525249,NAIPUR,545,3,CITIES
525250,NAKASHIPARA,545,3,CITIES
525251,NAKPUL,545,3,CITIES
525252,NAKSHA,545,3,CITIES
525253,NALDUGRI,545,3,CITIES
525254,NALKORA,545,3,CITIES
525255,NAMAL,545,3,CITIES
525256,NAMALDIHA,545,3,CITIES
525257,NANDAKUMAR,545,3,CITIES
525258,NANDIGRAM,545,3,CITIES
525259,NANKARMAGURIA,545,3,CITIES
525260,NARABUNIA,545,3,CITIES
525261,NARANDIA,545,3,CITIES
525262,NARAYANPUR (W.B.),545,3,CITIES
525263,NARDA,545,3,CITIES
525264,NARKELDANGA,545,3,CITIES
525265,NARKULI,545,3,CITIES
525266,NASKARPUR,545,3,CITIES
525267,NATABERIA,545,3,CITIES
525268,NATAGRAM,545,3,CITIES
525269,NAYA BASTI,545,3,CITIES
525270,NAYAGRAM,545,3,CITIES
525271,NAYAPUT,545,3,CITIES
525272,NAYASARAI,545,3,CITIES
525273,NAZAT,545,3,CITIES
525274,NAZRPUR,545,3,CITIES
525275,NEGUA,545,3,CITIES
525276,NEHALPUR,545,3,CITIES
525277,NEKRASOLE,545,3,CITIES
525278,NEKURSENI,545,3,CITIES
525279,NETURIA,545,3,CITIES
525280,NIJKASBA,545,3,CITIES
525281,NILDA,545,3,CITIES
525282,NIMDARIA,545,3,CITIES
525283,NIMICHI,545,3,CITIES
525284,NIRMAN,545,3,CITIES
525285,NITYABERIA,545,3,CITIES
525286,NITYANANDA KATI,545,3,CITIES
525287,NOONHANDA,545,3,CITIES
525288,NOWDA,545,3,CITIES
525289,NURPUR (W.B.),545,3,CITIES
525290,NUTUNGRA,545,3,CITIES
525291,ONDA,545,3,CITIES
525292,P/  ATAPUR,545,3,CITIES
525293,PAIKAN,545,3,CITIES
525294,PAIKPARAHAT,545,3,CITIES
525295,PAILACHHANPUR,545,3,CITIES
525296,PAKKA POLARHAT,545,3,CITIES
525297,PALDHUI,545,3,CITIES
525298,PALLA,545,3,CITIES
525299,PALPARA,545,3,CITIES
525300,PALSANDAPUR,545,3,CITIES
525301,PALTA,545,3,CITIES
525302,PANAKURA,545,3,CITIES
525303,PANCHAHARI,545,3,CITIES
525304,PANCHANANDAPUR,545,3,CITIES
525305,PANCHBERIA,545,3,CITIES
525306,PANCHITA,545,3,CITIES
525307,PANCHROL,545,3,CITIES
525308,PANCHURIA,545,3,CITIES
525309,PANDAVESHWAR,545,3,CITIES
525310,PANICHIARY,545,3,CITIES
525311,PANIPARUL,545,3,CITIES
525312,PANITAR,545,3,CITIES
525313,PANKHAI,545,3,CITIES
525314,PANSKURA,545,3,CITIES
525315,PARA,545,3,CITIES
525316,PARAGANA,545,3,CITIES
525317,PARGHUMTI,545,3,CITIES
525318,PARK CIRCUS,545,3,CITIES
525319,PAROI,545,3,CITIES
525320,PARPATNA,545,3,CITIES
525321,PARSIBAGAN,545,3,CITIES
525322,PARULIA,545,3,CITIES
525323,PATASHPUR,545,3,CITIES
525324,PATHARGHATA,545,3,CITIES
525325,PATHGHORIA,545,3,CITIES
525326,PATHRA,545,3,CITIES
525327,PATIPUKUR,545,3,CITIES
525328,PATRASAYER,545,3,CITIES
525329,PATUL,545,3,CITIES
525330,PAUSHI,545,3,CITIES
525331,PAYA-MEDINIPUR,545,3,CITIES
525332,PETRAPOLE,545,3,CITIES
525333,PHANDAR,545,3,CITIES
525334,PHAZILPUR,545,3,CITIES
525335,PHULBAGAN,545,3,CITIES
525336,PHULBONIABAD,545,3,CITIES
525337,PICHABANI,545,3,CITIES
525338,PIFA,545,3,CITIES
525339,PIPLA KASHIMPUR,545,3,CITIES
525340,PIRIJKHANBARH,545,3,CITIES
525341,PITHAPUKURIA,545,3,CITIES
525342,PLASHIPARA,545,3,CITIES
525343,POLARHAT,545,3,CITIES
525344,POLBA  DADPUR,545,3,CITIES
